utterance,intent
"please, ask an agent if I could lodge a consumer complaint for a sevrice",complaint
"please, ask an agent if I could notify fucking payment problems",payment_issue
"please, ask an agent if i could notify problems paying",payment_issue
"please, ask an agent if i could obtain some bills",get_invoice
"please, ask an agent if I could report a fucking issue making a payment",payment_issue
"please, ask an agent if i could report a problem making a payment",payment_issue
"please, ask an agent if icould inform of a fucking payment issue",payment_issue
"please, ask an agent to create a fucking user account",create_account
"please, ask an agent to inform of a fucking issue with my payment",payment_issue
"please, ask an agent to inform of an issue making a payment",payment_issue
"please, ask an agent to inform of fucking issues with my payment",payment_issue
"please, ask an agent to notify a problem  with my payment",payment_issue
"please, ask an agent to remove my fucking account",delete_account
"please, ask an agent to report a payment issue",payment_issue
"please, ask an agent to report an issue making a payment",payment_issue
"please, ask an agent to report an issue paying",payment_issue
"please, ask an agent to request a reimbursement",get_refund
"please, ask an agent to request my payment back",get_refund
"please, ask an agent to send an email to Customer Service",contact_customer_service
"please, ask an agent to solve an issue with my payment",payment_issue
"please, ask an agent to update my shipping address",change_shipping_address
